168,109,+
168,133,no pred
168,155,-
168,167,+
168,169,+
168,170,+
168,175,no pred
168,178,no pred
168,181,no pred
168,188,+
168,232,complex
168,267,+
168,268,+
168,270,+
168,275,+
169,51,+
169,52,+
169,55,+
169,56,+
169,59,no pred
169,61,+
169,104,no pred
169,167,+
169,168,+
169,170,complex
169,174,no pred
169,291,no pred
170,51,+
170,52,+
170,55,+
170,106,+
170,167,+
170,168,+
170,169,complex
170,261,no pred
170,264,-
170,269,+
170,270,+
171,66,+
171,69,no pred
171,106,+
171,167,+
171,168,+
171,178,no pred
172,51,complex
172,54,+
172,55,no pred
172,56,no pred
172,61,+
172,64,no pred
172,65,no pred
172,68,no pred
172,76,no pred
172,77,no pred
172,100,+
172,132,no pred
172,166,no pred
172,167,+
172,169,+
172,173,+
172,175,no pred
172,179,+
172,180,no pred
172,181,no pred
172,264,+
172,293,+
173,23,+
173,51,complex
173,54,+
173,55,no pred
173,56,no pred
173,57,-
173,64,no pred
173,65,no pred
173,68,no pred
173,76,no pred
173,80,no pred
173,95,+
173,101,+
173,112,+
173,166,no pred
173,168,+
173,170,+
173,173,+
173,178,no pred
173,179,+
173,180,no pred
173,181,no pred
173,245,+
173,247,-
173,258,+
173,263,+
173,277,+
173,284,+
173,285,+
173,287,+
173,288,+
173,294,+
174,0,no pred
174,27,no pred
174,51,complex
174,52,complex
174,53,+
174,54,+
174,56,no pred
174,63,no pred
174,167,+
174,168,+
174,169,+
174,191,complex
174,196,no pred
175,5,no pred
175,27,no pred
175,44,no pred
175,51,complex
175,52,complex
175,53,+
175,54,+
175,61,+
175,62,no pred
175,64,no pred
175,68,no pred
175,101,+
175,108,+
175,112,+
175,167,+
175,168,+
175,177,+
175,183,-
175,192,complex
175,248,-
176,10,complex
176,45,no pred
176,47,no pred
176,63,+
176,91,+
176,105,no pred
176,111,+
176,112,+
176,174,no pred
176,212,complex
177,10,complex
177,11,complex
177,15,no pred
177,40,no pred
177,45,no pred
177,48,no pred
177,54,+
177,60,no pred
177,68,-
177,100,no pred
177,105,no pred
177,190,+
177,213,complex
177,277,+
177,282,no pred
178,1,no pred
178,24,complex
178,53,+
178,54,+
178,64,+
178,65,+
178,66,+
178,83,no pred
178,88,no pred
178,92,complex
178,94,+
178,95,+
178,96,+
178,99,+
178,106,+
178,121,no pred
178,124,no pred
178,125,no pred
178,167,+
178,171,no pred
178,178,no pred
178,220,+
178,224,no pred
178,241,+
178,267,+
179,12,no pred
179,13,no pred
179,66,no pred
179,67,no pred
179,68,no pred
179,108,no pred
179,191,no pred
179,192,no pred
179,193,no pred
179,197,no pred
179,209,no pred
179,210,no pred
179,211,no pred
180,167,no pred
180,168,no pred
180,179,no pred
180,181,no pred
180,293,no pred
181,52,no pred
181,56,no pred
181,133,no pred
181,264,no pred
182,20,no pred
182,27,no pred
182,51,+
182,75,no pred
182,80,no pred
182,183,complex
182,184,complex
182,194,complex
182,195,complex
182,196,+
182,198,no pred
182,199,no pred
182,200,+
182,201,+
182,202,+
182,203,+
182,204,+
182,205,+
182,216,+
182,225,no pred
182,228,no pred
182,234,no pred
182,237,+
182,238,+
182,239,+
182,240,+
182,247,no pred
183,5,no pred
183,50,+
183,52,+
183,82,no pred
183,83,no pred
183,123,no pred
183,182,complex
183,183,complex
183,185,complex
183,198,no pred
183,199,no pred
183,200,+
183,201,+
183,202,+
183,203,+
183,204,+
183,205,+
183,217,+
183,226,no pred
183,227,no pred
183,234,no pred
183,236,no pred
183,237,+
183,238,+
183,239,+
183,240,+
184,13,-
184,49,no pred
184,51,complex
184,54,complex
184,56,+
184,57,-
184,58,-
184,75,no pred
184,82,-
184,108,+
184,182,-
184,191,complex
184,194,complex
184,197,-
184,203,-
184,240,complex
184,249,-
185,12,-
185,16,-
185,21,-
185,50,no pred
185,52,complex
185,53,complex
185,57,-
185,58,-
185,74,no pred
185,147,-
185,183,-
185,192,complex
185,193,-
185,197,-
185,205,-
185,206,+
185,237,complex
185,239,complex
185,240,complex
185,252,-
186,0,no pred
186,1,no pred
186,7,no pred
186,51,no pred
186,52,no pred
186,80,no pred
186,82,no pred
186,150,no pred
186,187,no pred
186,194,no pred
186,195,no pred
186,199,no pred
186,211,no pred
186,218,no pred
186,233,no pred
186,234,no pred
186,237,no pred
186,238,no pred
186,240,no pred
186,246,no pred
187,1,no pred
187,12,no pred
187,13,no pred
187,20,no pred
187,51,no pred
187,52,no pred
187,67,no pred
187,80,no pred
187,81,no pred
187,186,no pred
187,194,no pred
187,195,no pred
187,198,no pred
187,210,no pred
187,212,no pred
187,234,no pred
187,237,no pred
187,238,no pred
187,239,no pred
187,240,no pred
187,246,no pred
187,265,no pred
188,85,no pred
188,89,no pred
188,93,no pred
188,100,no pred
188,101,no pred
188,109,no pred
188,206,no pred
188,286,no pred
189,23,+
189,53,+
189,54,+
189,63,no pred
189,65,no pred
189,174,no pred
189,194,complex
190,7,no pred
190,20,-
190,44,no pred
190,53,+
190,54,+
190,59,no pred
190,64,no pred
190,65,no pred
190,71,no pred
190,83,no pred
190,111,+
190,112,+
190,167,+
190,168,+
190,175,no pred
190,183,-
190,189,no pred
190,195,complex
190,248,-
191,4,no pred
191,6,no pred
191,13,+
191,20,no pred
191,21,no pred
191,25,no pred
191,57,+
191,58,+
191,67,+
191,75,no pred
191,106,+
191,150,no pred
191,174,no pred
191,184,complex
191,193,+
191,196,+
191,212,complex
191,215,+
191,247,no pred
192,9,no pred
192,12,+
192,21,no pred
192,26,no pred
192,55,+
192,58,+
192,66,+
192,67,+
192,74,no pred
192,106,+
192,108,+
192,151,no pred
192,179,no pred
192,183,complex
192,185,complex
192,196,+
192,214,+
192,248,no pred
192,252,+
193,5,no pred
193,18,+
193,19,+
193,20,-
193,21,-
193,50,no pred
193,74,no pred
193,75,no pred
193,80,no pred
193,82,no pred
193,83,no pred
193,128,no pred
193,129,no pred
193,130,no pred
193,131,no pred
193,148,no pred
193,149,no pred
193,150,no pred
193,151,no pred
193,182,-
193,183,-
193,184,+
193,185,+
193,208,+
193,209,+
193,244,no pred
193,252,no pred
194,12,+
194,13,+
194,51,+
194,52,+
194,53,+
194,54,+
194,58,+
194,67,+
194,182,complex
194,184,complex
194,187,+
194,194,complex
194,195,complex
194,202,+
194,203,+
194,210,+
194,211,+
194,216,+
194,217,+
194,218,+
194,219,+
194,237,+
194,238,+
194,239,+
194,265,+
195,1,no pred
195,12,+
195,51,+
195,53,+
195,54,+
195,64,+
195,66,+
195,185,complex
195,194,complex
195,197,complex
195,202,+
195,203,+
195,210,+
195,211,+
195,218,+
195,219,+
195,237,+
195,238,+
195,239,+
195,240,+
195,265,+
196,1,no pred
196,4,no pred
196,5,no pred
196,9,no pred
196,15,no pred
196,20,-
196,21,-
196,27,no pred
196,43,no pred
196,44,no pred
196,49,no pred
196,57,-
196,71,no pred
196,75,no pred
196,106,+
196,111,+
196,174,no pred
196,175,no pred
196,182,-
196,183,-
196,191,complex
196,192,complex
196,212,no pred
196,213,no pred
196,247,-
196,248,-
197,57,-
197,58,-
197,66,no pred
197,67,no pred
197,68,no pred
197,80,-
197,82,-
197,83,-
197,147,-
197,184,no pred
197,185,no pred
197,194,no pred
197,195,no pred
197,197,-
197,200,no pred
197,201,no pred
197,202,-
197,203,-
197,209,no pred
197,237,-
197,238,-
197,239,-
197,240,-
197,250,-
197,251,-
197,252,-
198,41,no pred
198,45,no pred
198,182,-
198,183,-
198,202,-
198,204,-
198,217,complex
198,228,complex
198,238,complex
198,239,complex
199,182,-
199,183,-
199,198,-
199,200,-
199,203,-
199,205,-
199,215,no pred
199,216,complex
199,227,complex
199,231,complex
199,233,-
199,237,complex
199,240,complex
200,58,-
200,82,no pred
200,121,+
200,123,+
200,182,-
200,204,-
200,205,-
200,209,+
200,214,no pred
201,200,-
201,204,-
201,205,-
202,2,+
202,3,+
202,67,no pred
202,82,no pred
202,122,+
202,123,+
202,146,-
202,147,-
202,182,-
202,183,-
202,185,+
202,194,complex
202,197,no pred
202,198,-
202,201,-
202,203,-
202,204,-
202,205,-
202,208,+
202,211,-
202,214,no pred
202,215,no pred
202,230,complex
202,236,-
202,238,complex
202,248,-
203,67,no pred
203,122,+
203,147,-
203,182,-
203,183,-
203,195,complex
203,197,no pred
203,200,-
203,202,-
203,204,-
203,212,no pred
203,227,complex
203,238,complex
204,58,-
204,80,no pred
204,123,+
204,131,no pred
204,151,no pred
204,201,-
204,203,-
204,205,-
204,228,complex
204,232,complex
204,252,no pred
205,52,complex
205,121,+
205,122,+
205,150,no pred
205,183,-
205,200,-
205,205,-
205,227,complex
205,230,complex
205,231,complex
205,234,-
205,243,no pred
205,251,no pred
206,184,no pred
206,185,no pred
206,206,no pred
206,237,-
206,238,-
207,123,no pred
207,147,-
207,209,no pred
208,122,no pred
208,208,no pred
208,215,no pred
209,185,no pred
209,193,no pred
209,197,-
209,200,no pred
209,201,no pred
209,206,no pred
209,238,-
209,239,-
210,66,no pred
210,67,no pred
210,74,no pred
210,108,+
210,179,+
210,185,+
210,195,complex
210,197,no pred
210,203,-
210,214,no pred
210,219,complex
210,239,complex
211,66,no pred
211,67,no pred
211,108,+
211,193,-
211,202,-
211,203,-
212,0,no pred
212,6,no pred
212,13,no pred
212,14,no pred
212,43,no pred
212,51,no pred
212,54,no pred
212,57,no pred
212,60,no pred
212,80,no pred
212,174,no pred
212,188,no pred
212,189,no pred
212,199,no pred
212,201,no pred
212,202,no pred
212,203,no pred
212,204,no pred
212,214,no pred
212,215,no pred
212,216,no pred
212,225,no pred
212,226,no pred
212,227,no pred
212,229,no pred
212,232,no pred
212,235,no pred
212,237,no pred
212,238,no pred
212,247,no pred
213,1,no pred
213,3,no pred
213,15,no pred
213,24,no pred
213,26,no pred
213,44,no pred
213,51,no pred
213,53,no pred
213,54,no pred
213,55,no pred
213,58,no pred
213,64,no pred
213,127,no pred
213,129,no pred
213,147,no pred
213,192,no pred
213,196,no pred
213,200,no pred
213,202,no pred
213,203,no pred
213,205,no pred
213,216,no pred
213,225,no pred
213,228,no pred
213,231,no pred
213,236,no pred
213,248,no pred
214,52,complex
214,123,+
214,186,no pred
214,187,no pred
214,188,+
214,200,-
214,203,-
214,218,complex
214,230,complex
215,13,-
215,82,no pred
215,202,-
215,203,-
215,208,+
215,212,no pred
215,214,no pred
215,237,complex
216,12,-
216,51,complex
216,54,+
216,147,-
216,191,complex
216,194,complex
216,195,complex
216,199,-
216,205,-
216,211,-
216,220,no pred
216,229,complex
216,230,complex
216,231,complex
217,12,-
217,13,-
217,51,complex
217,52,complex
217,146,-
217,164,no pred
217,194,complex
217,195,complex
217,210,-
217,211,-
217,212,no pred
217,220,no pred
217,234,-
217,236,-
217,239,complex
218,12,-
218,51,complex
218,100,+
218,147,-
218,194,complex
218,195,complex
218,211,-
218,217,complex
218,220,no pred
218,222,no pred
218,234,-
218,238,complex
218,239,complex
218,253,+
218,254,+
218,255,+
218,256,+
218,266,+
218,282,+
218,283,+
219,13,-
219,26,no pred
219,52,complex
219,53,+
219,120,+
219,183,-
219,194,complex
219,195,complex
219,209,+
219,219,complex
219,221,no pred
219,233,-
219,237,complex
220,216,complex
220,217,complex
221,192,complex
221,219,complex
222,218,complex
223,13,-
223,23,+
223,51,complex
223,52,complex
223,53,+
223,54,+
223,55,no pred
223,57,-
223,106,+
223,109,+
223,167,+
223,187,no pred
223,197,no pred
223,210,-
223,217,complex
223,226,complex
223,231,complex
223,234,-
224,6,no pred
224,12,-
224,23,+
224,51,complex
224,53,+
224,54,+
224,106,+
224,187,no pred
224,214,no pred
224,215,no pred
224,223,+
224,225,complex
224,230,complex
224,235,-
225,26,no pred
225,60,no pred
225,202,-
225,224,+
225,229,complex
225,233,-
225,237,complex
226,23,+
226,51,complex
226,80,no pred
226,125,+
226,223,+
226,230,complex
226,234,-
226,238,complex
227,2,+
227,128,no pred
227,164,no pred
227,232,complex
227,235,-
227,240,complex
228,165,no pred
228,202,-
228,231,complex
228,236,-
228,239,complex
229,27,no pred
229,80,no pred
229,174,no pred
229,225,complex
229,235,-
229,237,complex
230,226,complex
230,238,complex
231,26,no pred
231,200,-
231,213,no pred
231,228,complex
231,237,complex
231,239,complex
232,7,no pred
232,151,no pred
232,164,no pred
232,186,no pred
232,215,no pred
232,227,complex
232,228,complex
232,240,complex
233,20,-
233,26,no pred
233,193,-
233,206,+
233,219,complex
233,224,+
233,225,complex
233,227,complex
233,235,-
233,237,complex
234,25,no pred
234,51,complex
234,198,-
234,206,+
234,218,complex
234,223,+
234,226,complex
234,228,complex
234,233,-
234,238,complex
235,14,no pred
235,54,+
235,59,no pred
235,63,no pred
235,65,no pred
235,164,no pred
235,165,no pred
235,174,no pred
235,205,-
235,209,+
235,216,complex
235,227,complex
235,233,-
236,7,no pred
236,62,no pred
236,83,no pred
236,164,no pred
236,165,no pred
236,178,no pred
236,183,-
236,202,-
236,203,-
236,209,+
236,213,no pred
236,217,complex
236,228,complex
236,234,-
237,57,-
237,58,-
237,182,-
237,183,-
237,194,complex
237,195,complex
237,197,-
237,199,-
237,202,-
237,203,-
237,206,+
237,209,+
237,219,complex
237,225,complex
237,229,complex
237,231,complex
237,233,-
237,238,complex
237,240,complex
238,21,-
238,25,no pred
238,26,no pred
238,58,-
238,182,-
238,183,-
238,184,+
238,195,complex
238,197,-
238,198,-
238,203,-
238,206,+
238,226,complex
238,230,complex
238,232,complex
238,234,-
238,237,complex
238,239,complex
239,25,no pred
239,26,no pred
239,83,-
239,128,-
239,164,-
239,178,-
239,182,-
239,183,-
239,185,+
239,198,-
239,201,-
239,209,+
239,226,complex
239,228,complex
239,231,complex
239,238,complex
239,240,complex
240,13,-
240,52,complex
240,58,-
240,82,-
240,164,-
240,182,-
240,183,-
240,194,complex
240,199,-
240,200,-
240,206,+
240,227,complex
240,230,complex
240,237,complex
240,239,complex
240,265,complex
241,120,+
241,193,-
241,207,+
242,121,+
242,208,+
242,250,no pred
243,58,-
243,82,no pred
243,108,+
243,122,+
243,124,+
243,184,+
243,200,-
243,205,-
243,207,+
243,208,+
243,209,+
244,1,no pred
244,123,+
244,125,+
244,131,no pred
244,179,+
244,193,-
244,201,-
244,204,-
244,207,+
244,208,+
244,209,+
244,252,no pred
245,0,no pred
245,53,+
245,80,no pred
245,122,+
245,146,-
245,178,no pred
245,186,no pred
245,187,no pred
245,201,-
245,215,no pred
245,226,complex
245,227,complex
245,231,complex
245,234,-
245,235,-
245,245,+
245,247,-
245,249,no pred
246,1,no pred
246,3,+
246,7,no pred
246,54,+
246,55,no pred
246,81,no pred
246,83,no pred
246,121,+
246,123,+
246,129,no pred
246,147,-
246,149,no pred
246,186,no pred
246,187,no pred
246,202,-
246,203,-
246,213,no pred
246,225,complex
246,228,complex
246,230,complex
246,232,complex
246,233,-
246,236,-
246,248,-
247,0,no pred
247,4,no pred
247,14,no pred
247,20,-
247,43,no pred
247,49,no pred
247,51,complex
247,53,+
247,56,no pred
247,57,-
247,65,no pred
247,75,no pred
247,80,no pred
247,112,+
247,120,+
247,128,no pred
247,150,no pred
247,182,-
247,186,no pred
247,191,complex
247,196,no pred
247,212,no pred
247,247,-
248,1,no pred
248,5,no pred
248,7,no pred
248,15,no pred
248,24,+
248,50,no pred
248,52,complex
248,53,+
248,54,+
248,58,-
248,71,no pred
248,81,no pred
248,151,no pred
248,183,-
248,187,no pred
248,190,no pred
248,192,complex
248,196,no pred
248,200,-
248,203,-
248,213,no pred
248,225,complex
248,228,complex
248,236,-
248,246,+
249,20,no pred
249,57,+
249,58,+
249,120,no pred
249,146,no pred
249,148,no pred
249,184,complex
249,201,+
249,204,+
249,237,+
249,238,+
250,53,+
250,57,+
250,58,+
250,72,no pred
250,81,no pred
250,121,no pred
250,149,no pred
250,185,complex
250,200,+
250,205,+
250,206,complex
250,237,+
250,240,+
250,248,no pred
251,54,+
251,56,+
251,57,+
251,58,+
251,65,+
251,82,no pred
251,124,no pred
251,146,no pred
251,147,no pred
251,150,no pred
251,182,complex
251,184,complex
251,185,complex
251,188,no pred
251,193,+
251,197,complex
251,200,+
251,205,+
251,231,+
251,232,+
251,240,+
251,247,no pred
252,1,no pred
252,51,+
252,53,+
252,57,+
252,68,-
252,83,no pred
252,125,no pred
252,183,complex
252,185,complex
252,201,+
252,202,+
252,204,+
252,231,+
252,232,+
252,234,no pred
252,239,+
253,85,+
253,100,+
253,282,+
254,51,complex
254,100,+
254,218,complex
254,253,+
254,255,+
254,265,+
254,266,+
254,282,+
254,283,+
255,100,+
255,101,+
255,256,+
255,266,+
255,267,+
255,283,+
255,284,+
256,52,complex
256,55,no pred
256,58,-
256,101,+
256,267,+
256,268,+
256,285,+
257,101,+
257,102,+
257,258,+
257,268,+
257,286,+
258,28,+
258,29,+
258,52,complex
258,102,+
258,257,+
258,268,+
258,269,+
258,286,+
258,287,+
259,28,+
259,29,+
259,30,+
259,102,+
259,103,+
259,270,+
259,287,+
259,288,+
260,29,+
260,30,+
260,31,+
260,32,+
260,103,+
260,104,+
260,270,+
260,288,+
260,289,+
260,290,+
261,33,+
261,34,+
261,103,+
261,104,+
261,105,+
261,271,+
261,272,+
261,290,+
261,291,+
261,292,+
262,33,+
262,34,+
262,104,+
262,105,+
262,272,+
262,273,+
262,291,+
262,292,+
262,293,+
263,34,+
263,35,+
263,36,+
263,105,+
263,173,+
263,274,+
263,292,+
263,293,+
264,35,+
264,36,+
264,37,+
264,38,+
264,51,complex
264,91,+
264,92,+
264,99,+
264,105,+
264,132,no pred
264,161,no pred
264,167,+
264,168,+
264,263,+
264,275,+
264,293,+
264,294,+
265,0,no pred
265,13,-
265,100,+
265,194,complex
265,210,-
265,216,complex
265,235,-
265,253,+
265,254,+
265,255,+
265,256,+
265,282,+
265,283,+
266,57,-
266,100,+
266,101,+
266,254,+
266,255,+
266,277,+
266,283,+
266,284,+
267,101,+
267,256,+
267,257,+
267,284,+
267,285,+
268,61,+
268,101,+
268,102,+
268,256,+
268,257,+
268,269,+
268,285,+
268,286,+
269,102,+
269,258,+
269,287,+
270,103,+
270,173,+
270,259,+
270,260,+
270,287,+
270,288,+
271,104,+
271,261,+
271,262,+
271,289,+
271,290,+
272,104,+
272,105,+
272,263,+
272,290,+
272,291,+
273,104,+
273,105,+
273,263,+
273,291,+
273,292,+
274,105,+
274,179,+
274,263,+
274,292,+
274,293,+
275,105,+
275,168,+
275,180,no pred
275,181,no pred
275,264,+
275,293,+
275,294,+
276,59,no pred
276,68,no pred
276,100,+
276,101,+
276,102,+
276,108,+
276,175,no pred
276,179,+
276,277,+
276,278,+
276,282,+
276,283,+
276,284,+
276,285,+
276,286,+
276,287,+
277,96,+
277,100,+
277,101,+
277,102,+
277,108,+
277,167,+
277,175,no pred
277,177,+
277,179,+
277,276,+
277,278,+
277,282,+
277,283,+
277,285,+
277,286,+
277,287,+
278,53,+
278,64,no pred
278,68,no pred
278,100,+
278,101,+
278,102,+
278,112,+
278,173,+
278,175,no pred
278,177,+
278,179,+
278,221,no pred
278,266,+
278,268,+
278,276,+
278,277,+
278,282,+
278,283,+
278,284,+
278,285,+
278,286,+
278,287,+
278,288,+
279,54,+
279,63,no pred
279,278,+
279,280,+
280,59,no pred
280,60,no pred
280,108,+
280,111,+
280,112,+
280,178,no pred
280,179,+
280,279,+
280,280,+
281,61,+
281,68,no pred
281,105,+
281,173,+
281,292,+
281,293,+
282,100,no pred
282,218,no pred
282,253,complex
282,265,complex
283,28,-
283,57,-
283,100,no pred
283,254,complex
283,266,complex
284,100,no pred
284,255,complex
284,266,complex
284,267,complex
285,256,complex
285,267,complex
286,52,-
286,218,no pred
286,257,complex
286,258,complex
286,265,complex
286,268,complex
287,51,-
287,173,no pred
287,258,complex
287,269,complex
288,259,complex
288,270,complex
288,271,complex
289,260,complex
289,261,complex
289,271,complex
290,261,complex
290,272,complex
291,262,complex
291,273,complex
292,52,-
292,105,no pred
292,179,+
292,263,complex
292,274,complex
293,105,no pred
293,263,complex
293,264,complex
293,275,complex
294,52,-
294,105,no pred
294,168,-
294,180,-
294,264,complex
294,293,no pred
